"","N_SQ_AD","primaire"
"23921",750036620,112
"23922",750038788,112
"23923",750036418,112
"23924",750035392,112
"23925",750037219,112
"23926",750038237,112
"23927",750038180,112
"23928",750037237,112
"23929",750037745,112
"23930",750035332,112
"23931",750035468,112
"23932",750037829,112
"23933",750036992,112
"23934",750037797,112
"23935",750035612,112
"23936",750037225,112
"23937",750035408,112
"23938",750152797,112
"23939",750036942,112
"23940",750037032,112
"23941",750037784,112
"23942",750037033,112
"23943",750037787,112
"23944",750035592,112
"23945",750035617,112
"23946",750039506,112
"23947",750037780,112
"23948",750036527,112
"23949",750152099,112
"23950",750038776,112
"23951",750038768,112
"23952",750039720,112
"23953",750038778,112
"23954",750037802,112
"23955",750035519,112
"23956",750035628,112
"23957",750036395,112
"23958",750037826,112
"23959",750036412,112
"23960",750036313,112
"23961",750038704,112
"23962",750036638,112
"23963",750037792,112
"23964",750036338,112
"23965",750037221,112
"23966",750038233,112
"23967",750035432,112
"23968",750036534,112
"23969",750037234,112
"23970",750037728,112
"23971",750038619,112
"23972",750037226,112
"23973",750037218,112
"23974",750038179,112
"23975",750035595,112
"23976",750039496,112
"23977",750037446,112
"23978",750036331,112
"23979",750037753,112
"23980",750152091,112
"23981",750036339,112
"23982",750039681,112
"23983",750039682,112
"23984",750039350,112
"23985",750036451,112
"23986",750037231,112
"23987",750152097,112
"23988",750038770,112
"23989",750039514,112
"23990",750037224,112
"23991",750036940,112
"23992",750038682,112
"23993",750037770,112
"23994",750036454,112
"23995",750035523,112
"23996",750157432,112
"23997",750037711,112
"23998",750036628,112
"23999",750037810,112
"24000",750038210,112
"24001",750037791,112
"24002",750035521,112
"24003",750039728,112
"24004",750035515,112
"24005",750037572,112
"24006",750037568,112
"24007",750038720,112
"24008",750038699,112
"24009",750037106,112
"24010",750145300,112
"24011",750036362,112
"24012",750037217,112
"24013",750036915,112
"24014",750035334,112
"24015",750037566,112
"24016",750036983,112
"24017",750035180,112
"24018",750039511,112
"24019",750036299,112
"24020",750036315,112
"24021",750035467,112
"24022",750037786,112
"24023",750150414,112
"24024",750035526,112
"24025",750035457,112
"24026",750035362,112
"24027",750039517,112
"24028",750035615,112
"24029",750037758,112
"24030",750039488,112
"24031",750036305,112
"24032",750036982,112
"24033",750037778,112
"24034",750038777,112
"24035",750038796,112
"24036",750037807,112
"24037",750037227,112
"24038",750037812,112
"24039",750035316,112
"24040",750038444,112
"24041",750036351,112
"24042",750035182,112
"24043",750036123,112
"24044",750039739,112
"24045",750039484,112
"24046",750035403,112
"24047",750038190,112
"24048",750038688,112
"24049",750037112,112
"24050",750036298,112
"24051",750037752,112
"24052",750037804,112
"24053",750152090,112
"24054",750037109,112
"24055",750035355,112
"24056",750038791,112
"24057",750039505,112
"24058",750036307,112
"24059",750035381,112
"24060",750038231,112
"24061",750037722,112
"24062",750038694,112
"24063",750035522,112
"24064",750037776,112
"24065",750037108,112
"24066",750037229,112
"24067",750035600,112
"24068",750038787,112
"24069",750039490,112
"24070",750036988,112
"24071",750039498,112
"24072",750039497,112
"24073",750039491,112
"24074",750036445,112
"24075",750161939,112
"24076",750035460,112
"24077",750035394,112
"24078",750037564,112
"24079",750035620,112
"24080",750037220,112
"24081",750037565,112
"24082",750035531,112
"24083",750037567,112
"24084",750039512,112
"24085",750036358,112
"24086",750036356,112
"24087",750037557,112
"24088",750036369,112
"24089",750150413,112
"24090",750036121,112
"24091",750035607,112
"24092",750036524,112
"24093",750035527,112
"24094",750039492,112
"24095",750037570,112
"24096",750038775,112
"24097",750037558,112
"24098",750039509,112
"24099",750036300,112
"24100",750036302,112
"24101",750038205,112
"24102",750038710,112
"24103",750039493,112
"24104",750038713,112
"24105",750038805,112
"24106",750039349,112
"24107",750035361,112
"24108",750036452,112
"24109",750036972,112
"24110",750036116,112
"24111",750039500,112
"24112",750035640,112
"24113",750036389,112
"24114",750164829,112
"24115",750037733,112
"24116",750037561,112
"24117",750035452,112
"24118",750038724,112
"24119",750036396,112
"24120",750037798,112
"24121",750037563,112
"24122",750037754,112
"24123",750035609,112
"24124",750035437,112
"24125",750037788,112
"24126",750036979,112
"24127",750036308,112
"24128",750037455,112
"24129",750036354,112
"24130",750035399,112
"24131",750036127,112
"24132",750038196,112
"24133",750037035,112
"24134",750035455,112
"24135",750037814,112
"24136",750035629,112
"24137",750037773,112
"24138",750037559,112
"24139",750036958,112
"24140",750037767,112
"24141",750039495,112
"24142",750035435,112
"24143",750037222,112
"24144",750038213,112
"24145",750037779,112
"24146",750036118,112
"24147",750036526,112
"24148",750036960,112
"24149",750038779,112
"24150",750036968,112
"24151",750157426,112
"24152",750039507,112
"24153",750036987,112
"24154",750037756,112
"24155",750035606,112
"24156",750036535,112
"24157",750035608,112
"24158",750038693,112
"24159",750038674,112
"24160",750038784,112
"24161",750035451,112
"24162",750036411,112
"24163",750036969,112
"24164",750036391,112
"24165",750035459,112
"24166",750036957,112
"24167",750035328,112
"24168",750036379,112
"24169",750038802,112
"24170",750037811,112
"24171",750038769,112
"24172",750037785,112
"24173",750037571,112
"24174",750038803,112
"24175",750036126,112
"24176",750036413,112
"24177",750036424,112
"24178",750157427,112
"24179",750157430,112
"24180",750036390,112
"24181",750038797,112
"24182",750035447,112
"24183",750038799,112
"24184",750035454,112
"24185",750038681,112
"24186",750143120,112
"24187",750035472,112
"24188",750037774,112
"24189",750036394,112
"24190",750157429,112
"24191",750035465,112
"24192",750039487,112
"24193",750039485,112
"24194",750035473,112
"24195",750037569,112
"24196",750036965,112
"24197",750036419,112
"24198",750157428,112
"24199",750036122,112
"24200",750036397,112
"24201",750038723,112
"24202",750037560,112
"24203",750039483,112
"24204",750036986,112
"24205",750039510,112
"24206",750035450,112
"24207",750036963,112
"24208",750036132,112
"24209",750036959,112
"24210",750038798,112
"24211",750036367,112
"24212",750038793,112
"24213",750038227,112
"24214",750036973,112
"24215",750038755,112
"24216",750035462,112
"24217",750035339,112
"24218",750035645,112
"24219",750036345,112
"24220",750038782,112
"24221",750035466,112
"24222",750035603,112
"24223",750038801,112
"24224",750038785,112
"24225",750035336,112
"24226",750036382,112
"24227",750035464,112
"24228",750036380,112
"24229",750036348,112
"24230",750035448,112
"24231",750036977,112
"24232",750039504,112
"24233",750036384,112
"24234",750037782,112
"24235",750000458,112
"24236",750036974,112
"24237",750035610,112
"24238",750036990,112
"24239",750149888,112
"24240",750036991,112
"24241",750036409,112
"24242",750036407,112
"24243",750035599,112
"24244",750036344,112
"24245",750039489,112
"24246",750035352,112
"24247",750038800,112
"24248",750036984,112
"24249",750039503,112
"24250",750157433,112
"24251",750000456,112
"24252",750036981,112
"24253",750039494,112
"24254",750036408,112
"24255",750036971,112
"24256",750038792,112
"24257",750044918,112
"24258",750036422,112
"24259",750039501,112
"24260",750037777,112
"24261",750038804,112
"24262",750039515,112
"24263",750036393,112
"24264",750038771,112
"24265",750037762,112
"24266",750035461,112
"24267",750038773,112
"24268",750035596,112
"24269",750036361,112
"24270",750035593,112
"24271",750036337,112
"24272",750036978,112
"24273",750035619,112
"24274",750036381,112
"24275",750039508,112
"24276",750036311,112
"24277",750039516,112
"24278",750036318,112
"24279",750038794,112
"24280",750157434,112
"24281",750036976,112
"24282",750037771,112
"24283",750134748,114
"24284",750138177,114
"24285",750134704,114
"24286",750138158,114
"24287",750134703,114
"24288",750134711,114
"24289",750134702,114
"24290",750134738,114
"24291",750172709,114
"24292",750134737,114
"24293",750134689,114
"24294",750134739,114
"24295",750137746,114
"24296",750138150,114
"24297",750134709,114
"24298",750134680,114
"24299",750138156,114
"24300",750137736,114
"24301",750138159,114
"24302",750138092,114
"24303",750138167,114
"24304",750134687,114
"24305",750133356,114
"24306",750138099,114
"24307",750138097,114
"24308",750137748,114
"24309",750134693,114
"24310",750134732,114
"24311",750138153,114
"24312",750144930,114
"24313",750133683,114
"24314",750134586,114
"24315",750134690,114
"24316",750132480,114
"24317",750138157,114
"24318",750134747,114
"24319",750132472,114
"24320",750136653,263
"24321",750151264,114
"24322",750137739,114
"24323",750138095,114
"24324",750138111,114
"24325",750138109,114
"24326",750139318,114
"24327",750138147,114
"24328",750133682,114
"24329",750140853,114
"24330",750135325,114
"24331",750138154,114
"24332",750158461,114
"24333",750135164,114
"24334",750140755,114
"24335",750134705,114
"24336",750133355,114
"24337",750138182,114
"24338",750134729,114
"24339",750138088,114
"24340",750133676,114
"24341",750134708,114
"24342",750132477,114
"24343",750139319,114
"24344",750134744,114
"24345",750138112,114
"24346",750140976,114
"24347",750138101,114
"24348",750135178,263
"24349",750138106,114
"24350",750138148,114
"24351",750135175,114
"24352",750135160,114
"24353",750172713,114
"24354",750132482,114
"24355",750134749,114
"24356",750134696,114
"24357",750151296,114
"24358",750133351,114
"24359",750132473,114
"24360",750133358,114
"24361",750138107,114
"24362",750135165,114
"24363",750138102,114
"24364",750135168,114
"24365",750138146,114
"24366",750138172,114
"24367",750137747,114
"24368",750140205,114
"24369",750134735,114
"24370",750135328,114
"24371",750138152,114
"24372",750156067,114
"24373",750134691,114
"24374",750135185,263
"24375",750134698,114
"24376",750138110,114
"24377",750133670,114
"24378",750136659,263
"24379",750133669,114
"24380",750140203,114
"24381",750134692,114
"24382",750135161,114
"24383",750132478,114
"24384",750132476,114
"24385",750134713,114
"24386",750132479,114
"24387",750134683,114
"24388",750132721,114
"24389",750133360,114
"24390",750140852,114
"24391",750133673,114
"24392",750135163,114
"24393",750138180,114
"24394",750140204,114
"24395",750151295,114
"24396",750132724,114
"24397",750132474,114
"24398",750138149,114
"24399",750134727,114
"24400",750157546,114
"24401",750138155,114
"24402",750133679,114
"24403",750134746,114
"24404",750138717,114
"24405",750135172,114
"24406",750138089,114
"24407",750138168,114
"24408",750134759,114
"24409",750132722,114
"24410",750132481,114
"24411",750132475,114
"24412",750134910,114
"24413",750138103,114
"24414",750137738,114
"24415",750139018,114
"24416",750134730,114
"24417",750171277,114
"24418",750135171,114
"24419",750135166,114
"24420",750134701,114
"24421",750134754,114
"24422",750134760,114
"24423",750138169,114
"24424",750134731,114
"24425",750137737,114
"24426",750134679,114
"24427",750138151,114
"24428",750157545,114
"24429",750138719,114
"24430",750134909,114
"24431",750140350,114
"24432",750138094,114
"24433",750135334,114
"24434",750162745,114
"24435",750140200,114
"24436",750132723,114
"24437",750133352,114
"24438",750137740,114
"24439",750134755,114
"24440",750134684,114
"24441",750133661,114
"24442",750134712,114
"24443",750157547,114
"24444",750134757,114
"24445",750135184,263
"24446",750135188,263
"24447",750135186,263
"24448",750133364,114
"24449",750138179,114
"24450",750132720,114
"24451",750133680,114
"24452",750138104,114
"24453",750137735,114
"24454",750138181,114
"24455",750134706,114
"24456",750140202,114
"24457",750134740,114
"24458",750140347,114
"24459",750138716,114
"24460",750134745,114
"24461",750132667,114
"24462",750136655,263
"24463",750138091,114
"24464",750134733,114
"24465",750134695,114
"24466",750138170,114
"24467",750135329,114
"24468",750138161,114
"24469",750139021,114
"24470",750139320,114
"24471",750140353,114
"24472",750140348,114
"24473",750134697,114
"24474",750136662,263
"24475",750166281,114
"24476",750132670,114
"24477",750134682,114
"24478",750138090,114
"24479",750134700,114
"24480",750138096,114
"24481",750133657,114
"24482",750135333,114
"24483",750134688,114
"24484",750138166,114
"24485",750134916,114
"24486",750133671,114
"24487",750135167,114
"24488",750171722,114
"24489",750166279,114
"24490",750132188,114
"24491",750138163,114
"24492",750133674,114
"24493",750138098,114
"24494",750135326,114
"24495",750150945,114
"24496",750138173,114
"24497",750134707,114
"24498",750172714,114
"24499",750140355,114
"24500",750134591,114
"24501",750134590,114
"24502",750132666,114
"24503",750132673,114
"24504",750133681,114
"24505",750133675,114
"24506",750133672,114
"24507",750135327,114
"24508",750134756,114
"24509",750139020,114
"24510",750138718,114
"24511",750158462,114
"24512",750136661,263
"24513",750132679,114
"24514",750134589,114
"24515",750173978,114
"24516",750138164,114
"24517",750133361,114
"24518",750137745,114
"24519",750138183,114
"24520",750138174,114
"24521",750133654,114
"24522",750135169,114
"24523",750139019,114
"24524",750135170,114
"24525",750135162,114
"24526",750132662,114
"24527",750137749,114
"24528",750136654,263
"24529",750132671,114
"24530",750132552,114
"24531",750133677,114
"24532",750134758,114
"24533",750133362,114
"24534",750133663,114
"24535",750140206,114
"24536",750135182,263
"24537",750134736,114
"24538",750134915,114
"24539",750134908,114
"24540",750140345,114
"24541",750173981,114
"24542",750133357,114
"24543",750140352,114
"24544",750133678,114
"24545",750134753,114
"24546",750132197,263
"24547",750140201,114
"24548",750135187,263
"24549",750138162,114
"24550",750134917,114
"24551",750139017,114
"24552",750134710,114
"24553",750133359,114
"24554",750140349,114
"24555",750140344,114
"24556",750132557,114
"24557",750132674,114
"24558",750140357,114
"24559",750132186,114
"24560",750134761,114
"24561",750135330,114
"24562",750134918,114
"24563",750138175,114
"24564",750134686,114
"24565",750134694,114
"24566",750132669,114
"24567",750133653,114
"24568",750139295,114
